Dia,Codi estació,Nom estació,Volum (hm3)
08/08/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.178304
07/08/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.048591
07/08/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17352
06/08/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.061113
06/08/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17752
05/08/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.055011
05/08/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.178
04/08/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.058309
04/08/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.175072
03/08/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.055722
03/08/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.174304
02/08/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.055095
02/08/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.169264
01/08/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.058535
01/08/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.172016
31/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.056281
31/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.170576
30/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057603
30/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.177488
29/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.054222
29/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.177232
28/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059672
28/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.164512
27/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059032
27/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.172096
26/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.052299
26/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.164816
25/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.063964
25/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.161968
24/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.056984
24/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.168304
23/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.05873
23/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.177672
22/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.061364
22/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.177528
21/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041
21/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.176976
20/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057981
20/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.175848
19/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059038
19/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.167864
18/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.05257
18/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.162024
17/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.046363
17/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.169552
16/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.058256
16/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.151192
15/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057511
15/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.174856
14/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.054919
14/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.141968
13/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057604
13/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.144512
12/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.053422
12/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.177
11/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.060223
11/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.15364
10/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.056451
10/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.176064
09/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057045
09/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.177992
08/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.055881
08/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.174728
07/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059892
07/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.176144
06/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.049321
06/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.176888
05/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040033
05/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.176504
04/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.047659
04/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.166584
03/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.053215
03/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.177072
02/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.06619
02/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.177704
01/07/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.05797
01/07/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17816
30/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.05779
30/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.177736
29/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.047329
29/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.177056
28/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059203
28/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.177648
27/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.060189
27/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171352
26/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.049421
26/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.164552
25/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.065792
25/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.18044
24/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.05355
24/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.180024
23/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.054352
23/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.181488
22/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.064053
22/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.165168
21/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.058598
21/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.179312
20/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.054182
20/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.169568
19/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.043148
19/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17884
18/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059615
18/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.173064
17/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.064783
17/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.176528
16/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057862
16/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16984
15/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.050505
15/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17687
14/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.046705
14/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.169656
13/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040175
13/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16992
12/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.051419
12/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.169848
11/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.05227
11/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.172896
10/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.060956
10/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.125848
09/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.055627
09/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.112064
08/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.053146
08/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171488
07/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.062187
07/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.167096
06/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.054809
06/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.175416
05/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.058902
05/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.175296
04/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.058633
04/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.175472
03/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.055051
03/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.175864
02/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.051483
02/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.174784
01/06/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042917
01/06/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.14844
31/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042231
31/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.09476
30/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041607
30/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.174904
29/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.050334
29/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.168896
28/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.049367
28/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.179008
27/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057573
27/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.178976
26/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059419
26/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17528
25/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.058174
25/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17884
24/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.056096
24/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.173376
23/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.05619
23/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.173008
22/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057868
22/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.180472
21/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.060138
21/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.180056
20/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.060178
20/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.180568
19/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.056249
19/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.179856
18/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057869
18/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16328
17/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057452
17/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.165744
16/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057824
16/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.159504
15/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.058434
15/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.173704
14/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.056557
14/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17952
13/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059864
13/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.179624
12/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.056203
12/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.166568
11/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04148
11/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.158592
10/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.053388
10/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.158368
09/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.058023
09/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.15784
08/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.054518
08/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.159816
07/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.060174
07/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.178104
06/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.052304
06/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.176776
05/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.058985
05/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.176312
04/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.045311
04/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17664
03/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042812
03/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.176384
02/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.051008
02/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.177064
01/05/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.050933
01/05/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.175608
30/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.061146
30/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171528
29/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.053223
29/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.175168
28/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057254
28/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.174792
27/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057895
27/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.165688
26/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.050791
26/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.173128
25/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.051385
25/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.16364
24/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.056314
24/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171376
23/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057836
23/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171464
22/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059625
22/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.165152
21/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.058786
21/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.172032
20/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.043633
20/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.161424
19/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.043765
19/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17036
18/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.046198
18/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.172216
17/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.058709
17/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.163784
16/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.0593
16/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171736
15/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059898
15/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171688
14/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.055208
14/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171712
13/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.050545
13/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171768
12/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057623
12/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171432
11/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059479
11/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.149264
10/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.056363
10/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.174256
09/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059721
09/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.174256
08/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057166
08/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.173944
07/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059997
07/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17416
06/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.049643
06/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.172496
05/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042919
05/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.174024
04/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.049274
04/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.167112
03/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057881
03/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.167304
02/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.055578
02/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.173192
01/04/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059101
01/04/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.173304
31/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.060639
31/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.157856
30/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.052963
30/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.15088
29/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059194
29/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.152096
28/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.060169
28/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.143584
27/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.057267
27/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.144992
26/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.053478
26/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.145256
25/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.059399
25/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.15176
24/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.061281
24/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.160816
23/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.053595
23/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171184
22/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.06197
22/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.154096
21/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.046078
21/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.147864
20/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.044373
20/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.12052
19/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04585
19/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.13712
18/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042982
18/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.1358
17/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041343
17/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.13244
16/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.044777
16/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.133496
15/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.045938
15/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.142944
14/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.038983
14/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.173632
13/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040295
13/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.170064
12/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042421
12/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.173424
11/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.042988
11/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.173576
10/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.027968
10/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.1732
09/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0.001474
09/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.170808
08/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0
08/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.167512
07/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0
07/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.172608
06/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0
06/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.164656
05/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0
05/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171472
04/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0
04/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.171184
03/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0
03/03/2023,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.17204
02/03/2023,F019289,ATLL CGC - Blanes. ITAM Tordera,0
